DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::UnitActionの処理に平均的にかかっていた時間(ms): 1.7744015
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::DrawShadowの処理に平均的にかかっていた時間(ms): 0.005832354
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::CoreApplyLinearAcceralationの処理に平均的にかかっていた時間(ms): 0.0029029408
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::KillGenerateの処理に平均的にかかっていた時間(ms): 0.76195043
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::BallActionの処理に平均的にかかっていた時間(ms): 0.22376765
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::GenerateHitEffectの処理に平均的にかかっていた時間(ms): 0.0027397058
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::DrawConstantの処理に平均的にかかっていた時間(ms): 0.0038602941
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::ControlUnitCountの処理に平均的にかかっていた時間(ms): 0.059454434
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::DrawBlockAppearanceの処理に平均的にかかっていた時間(ms): 0.0075926455
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::DrawVariableの処理に平均的にかかっていた時間(ms): 1.866125
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::WallHurtboxの処理に平均的にかかっていた時間(ms): 0.25702074
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::BallHurtboxの処理に平均的にかかっていた時間(ms): 0.14319858
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Systems::CheckUnitCollisionの処理に平均的にかかっていた時間(ms): 0.21461324
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Constant Drawの処理に平均的にかかっていた時間(ms): 0.010429409
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,General Drawの処理に平均的にかかっていた時間(ms): 1.0433443
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,UIの処理に平均的にかかっていた時間(ms): 0.05857355
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:680,Presentの処理に平均的にかかっていた時間(ms): 0.09492207
