DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::BallAction(ms): 1.7405555
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::GenerateHitEffect(ms): 0.01766667
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::DrawConstant(ms): 0.02887037
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::ControlUnitCount(ms): 0.33866665
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::DrawBlockAppearance(ms): 0.29737046
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::DrawVariable(ms): 7.7807965
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::WallHurtbox(ms): 0.89827776
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::BallHurtbox(ms): 0.8808333
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Systems::CheckUnitCollision(ms): 2.1965187
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Constant Draw(ms): 0.03894444
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process General Draw(ms): 6.6018887
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process UI(ms): 0.2735556
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:54,Time to Process Present(ms): 0.15637037
