DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line232,funcName:LoadMission,Tick:0,Mission loading succeeded:Data/MissionData/Mission_Test.json
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process LoadEntities(ms): 1111.733
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::CheckBulletCollision(ms): 0.036166664
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::BindLeaderMember(ms): 0.31170836
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process GameSystem::Execute(ms): 89.70691
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Shadow Draw(ms): 0.097361125
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process LoadBalls(ms): 2.491
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::BindCoreBall(ms): 2.0832498
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::UpdateWorld(ms): 19.476027
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Block Draw(ms): 0.13986112
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process LoadUnits(ms): 1.572
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process mAllSystem.Update(ms): 76.68987
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process EraseDeletedEntities(ms): 1.5301251
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process LoadMap(ms): 27874
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Variable Draw(ms): 0.064611115
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process LoadMission(ms): 27876.107
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process ClearRenderTarget(ms): 0.05691667
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::GenerateTrajectory(ms): 0.012930555
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::InvationObserve(ms): 0.018541668
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::UnitCountObserve(ms): 0.021263894
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::Spawn(ms): 2.1628335
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::CalculateNextTickWorld(ms): 13.638194
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::DamageUpdate(ms): 6.6061535
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::CorpsAction(ms): 0.41051388
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::UnitAction(ms): 12.511901
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::DrawShadow(ms): 0.061208334
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::CoreApplyLinearAcceralation(ms): 0.019625003
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::KillGenerate(ms): 3.5675418
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::BallAction(ms): 1.8391666
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::GenerateHitEffect(ms): 0.01648611
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::DrawConstant(ms): 0.029222222
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::ControlUnitCount(ms): 0.37090278
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::DrawBlockAppearance(ms): 0.23013888
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::DrawVariable(ms): 8.829473
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::WallHurtbox(ms): 0.9298889
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::BallHurtbox(ms): 0.9375
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Systems::CheckUnitCollision(ms): 2.4396672
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Constant Draw(ms): 0.04622222
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process General Draw(ms): 7.211597
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process UI(ms): 0.3164722
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:72,Time to Process Present(ms): 0.12984723
