DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line232,funcName:LoadMission,Tick:0,Mission loading succeeded:Data/MissionData/Mission_Test.json
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process LoadEntities(ms): 948.781
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::CheckBulletCollision(ms): 0.035
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::BindLeaderMember(ms): 0.28212765
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process GameSystem::Execute(ms): 78.67329
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Shadow Draw(ms): 0.08687235
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process LoadBalls(ms): 1.004
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::BindCoreBall(ms): 1.9350426
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::UpdateWorld(ms): 16.949043
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Block Draw(ms): 0.18240425
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process LoadUnits(ms): 0.957
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process mAllSystem.Update(ms): 66.350494
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process EraseDeletedEntities(ms): 1.4514468
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process LoadMap(ms): 28389.553
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Variable Draw(ms): 0.08748937
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process LoadMission(ms): 28391.87
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process ClearRenderTarget(ms): 0.059212767
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::GenerateTrajectory(ms): 0.0131914895
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::InvationObserve(ms): 0.018021274
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::UnitCountObserve(ms): 0.02106383
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::Spawn(ms): 0.0123404255
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::CalculateNextTickWorld(ms): 12.344659
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::DamageUpdate(ms): 6.0509152
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::CorpsAction(ms): 0.3737021
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::UnitAction(ms): 10.225406
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::DrawShadow(ms): 0.05548936
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::CoreApplyLinearAcceralation(ms): 0.020234043
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::KillGenerate(ms): 3.2710853
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::BallAction(ms): 1.7241915
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::GenerateHitEffect(ms): 0.017659575
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::DrawConstant(ms): 0.026617022
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::ControlUnitCount(ms): 0.3513617
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::DrawBlockAppearance(ms): 0.34087235
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::DrawVariable(ms): 8.09083
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::WallHurtbox(ms): 0.9218936
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::BallHurtbox(ms): 0.9216807
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Systems::CheckUnitCollision(ms): 2.2095962
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Constant Draw(ms): 0.052765958
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process General Draw(ms): 6.8427873
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process UI(ms): 0.32540417
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:47,Time to Process Present(ms): 0.12657447
