DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::KillGenerate(ms): 1.4805849
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::BallAction(ms): 0.46758613
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::GenerateHitEffect(ms): 0.002508372
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::DrawConstant(ms): 0.003368421
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::ControlUnitCount(ms): 0.10828947
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::DrawBlockAppearance(ms): 0.0059796628
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::DrawVariable(ms): 3.0143523
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::WallHurtbox(ms): 0.2562917
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::BallHurtbox(ms): 0.2169701
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Systems::CheckUnitCollision(ms): 0.4018481
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Constant Draw(ms): 0.011441387
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process General Draw(ms): 3.4805634
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process UI(ms): 0.062916294
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:836,Time to Process Present(ms): 0.09826673
