DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::BallAction(ms): 0.3976344
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::GenerateHitEffect(ms): 0.002983872
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::DrawConstant(ms): 0.0051666675
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::ControlUnitCount(ms): 0.12406989
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::DrawBlockAppearance(ms): 0.052650884
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::DrawVariable(ms): 2.5843225
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::WallHurtbox(ms): 0.27324724
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::BallHurtbox(ms): 0.3021612
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Systems::CheckUnitCollision(ms): 0.47071505
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Constant Draw(ms): 0.015467736
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process General Draw(ms): 3.565102
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process UI(ms): 0.11115589
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:186,Time to Process Present(ms): 0.15150532
