DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::KillGenerate(ms): 0.7726799
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::BallAction(ms): 0.2394185
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::GenerateHitEffect(ms): 0.002277623
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::DrawConstant(ms): 0.0034530393
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::ControlUnitCount(ms): 0.05612431
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::DrawBlockAppearance(ms): 0.0068066306
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::DrawVariable(ms): 1.9189832
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::WallHurtbox(ms): 0.25499168
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::BallHurtbox(ms): 0.13608423
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Systems::CheckUnitCollision(ms): 0.20384946
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Constant Draw(ms): 0.011480668
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process General Draw(ms): 1.1048244
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process UI(ms): 0.057675414
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:724,Time to Process Present(ms): 0.83916134
