DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::BallAction(ms): 0.13475
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::GenerateHitEffect(ms): 0.00475
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::DrawConstant(ms): 0.00575
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::ControlUnitCount(ms): 0.0515
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::DrawBlockAppearance(ms): 1.43975
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::DrawVariable(ms): 1.3855
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::WallHurtbox(ms): 0.27025
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::BallHurtbox(ms): 0.668
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Systems::CheckUnitCollision(ms): 0.19425
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Constant Draw(ms): 0.0455
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process General Draw(ms): 0.68975
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process UI(ms): 1.3015
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:4,Time to Process Present(ms): 0.115
