DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::BallAction(ms): 0.46249235
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::GenerateHitEffect(ms): 0.002544469
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::DrawConstant(ms): 0.0038383955
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::ControlUnitCount(ms): 0.10710846
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::DrawBlockAppearance(ms): 0.74130076
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::DrawVariable(ms): 2.9415987
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::WallHurtbox(ms): 0.25881565
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::BallHurtbox(ms): 0.22092634
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::CheckUnitCollision(ms): 0.39738724
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Constant Draw(ms): 0.013277658
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process General Draw(ms): 3.5937066
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process UI(ms): 0.07432853
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Present(ms): 0.11348698
