DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::KillGenerate(ms): 0.722442
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::BallAction(ms): 0.2227012
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::GenerateHitEffect(ms): 0.0022814826
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::DrawConstant(ms): 0.003562963
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::ControlUnitCount(ms): 0.06511606
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::DrawBlockAppearance(ms): 0.0121703725
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::DrawVariable(ms): 1.8095407
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::WallHurtbox(ms): 0.25560734
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::BallHurtbox(ms): 0.16973577
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Systems::CheckUnitCollision(ms): 0.2338173
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Constant Draw(ms): 0.013441971
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process General Draw(ms): 1.0058372
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process UI(ms): 0.07793579
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line78,funcName:Save,Tick:405,Time to Process Present(ms): 1.3680815
