DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line232,funcName:LoadMission,Tick:0,Mission loading succeeded:Data/MissionData/Mission_Test.json
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process LoadEntities(ms): 1020.153
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::CheckBulletCollision(ms): 0.038625006
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::BindLeaderMember(ms): 0.279625
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process GameSystem::Execute(ms): 79.631905
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Shadow Draw(ms): 0.07083333
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process LoadBalls(ms): 1.942
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::BindCoreBall(ms): 2.1608336
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::UpdateWorld(ms): 16.896912
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Block Draw(ms): 0.14191668
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process LoadUnits(ms): 1.507
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process mAllSystem.Update(ms): 67.60826
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process EraseDeletedEntities(ms): 1.4140416
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process LoadMap(ms): 26332.18
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Variable Draw(ms): 0.06491666
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process LoadMission(ms): 26334.652
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process ClearRenderTarget(ms): 0.061625
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::GenerateTrajectory(ms): 0.012
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::InvationObserve(ms): 0.020041667
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::UnitCountObserve(ms): 0.020541664
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::Spawn(ms): 0.0125
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::CalculateNextTickWorld(ms): 12.397917
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::DamageUpdate(ms): 5.86575
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::CorpsAction(ms): 0.33129168
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::UnitAction(ms): 10.797833
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::DrawShadow(ms): 0.052166667
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::CoreApplyLinearAcceralation(ms): 0.017
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::KillGenerate(ms): 3.453625
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::BallAction(ms): 1.657
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::GenerateHitEffect(ms): 0.016166668
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::DrawConstant(ms): 0.026916666
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::ControlUnitCount(ms): 0.32391664
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::DrawBlockAppearance(ms): 0.588875
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::DrawVariable(ms): 8.376041
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::WallHurtbox(ms): 0.9406667
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::BallHurtbox(ms): 1.0509167
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Systems::CheckUnitCollision(ms): 2.151625
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Constant Draw(ms): 0.043333333
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process General Draw(ms): 6.5750837
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process UI(ms): 0.40608335
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:24,Time to Process Present(ms): 0.13808334
